,Branch length stretch,Local substitution rate,date,numdate
GMCRV231-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9990663651191393,1.0011703039699038,,-155135629.26645184
GMCRW643-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999763975477667,1.0,,-156384304.8302642
GMCRX563-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999987107232685,1.0,,-154671071.83339626
GMCRX570-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999632637921029,1.0000000000169755,,-154538615.13233203
GMCSS452-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999887412516874,1.000000000113563,,-157101082.13248903
GMCTA208-17|Mordellistena|Mordellidae|Canada|Ontario|,0.0,1.0000989071986768,,-141742794.52887443
GMCVE272-16|Mordella_atrata|Mordellidae|Canada|British_Columbia|,0.9990316148369675,1.0011674625150384,,-158699749.88823625
GMCWK076-15|Mordellidae|Mordellidae|Australia|Western_Australia|BIOUG_AUSCB,0.999983939113717,0.9999999981294402,,-154053409.3578749
GMCWL662-15|Mordellidae|Mordellidae|Australia|Western_Australia|BIOUG_AUSCB,0.9999934045850258,1.0000540456771898,,-157128482.0889036
GMCWM469-15|Mordellidae|Mordellidae|Australia|Western_Australia|BIOUG_AUSCB,0.9999919932446555,1.000000000000002,,-148509023.4472852
GMCWM472-15|Mordellidae|Mordellidae|Australia|Western_Australia|BIOUG_AUSCB,0.8994544398201956,1.0632759431432022,,-160448298.92932796
GMCYY1372-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999992297514894,1.0000000262577233,,-149125917.25472793
GMEGB127-14|Mordellinae|Mordellidae|Egypt|Alexandria|BIOUG_ALEXAN_1,0.9999896045350753,1.0000000000180358,,-151277662.15115815
GMFRF779-14|Mordellaria|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.000000012475215,,-154798305.18940797
GMFRF782-14|Mordellina_ancilla|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.000000098598296,,-155993149.4295066
GMFRF818-14|Mordellochroa_scapularis|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000000816618015,,-156826506.99238417
GMFRG731-14|Mordellistena|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000990966504897,,-153554891.2776422
GMFRG745-14|Falsomordellistena|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999949275734988,1.0000000000055793,,-149343924.7592678
GMFRG747-14|Mordellinae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999945580975828,1.0000000000000004,,-140986106.3100199
GMFRG798-14|Mordellinae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999961860724255,0.9999982475439348,,-146856420.1968441
GMFRG799-14|Mordellina_ancilla|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9990873449921494,1.0011781121378336,,-155689753.06554383
GMFRG802-14|Mordellistena|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.999990023883699,1.0000000000044738,,-149127461.30929118
GMFRH002-15|Mordellidae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999898370638457,1.0000000510198392,,-158083263.53086668
GMFRR047-15|Mordellidae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999971835445726,0.9999992543704692,,-143962466.45888767
GMFRR092-15|Falsomordellistena|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9991042471538217,1.0011732523817485,,-150050460.7583394
GMFRR572-15|Tomoxia_lineella|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000000044423958,,-158510443.57038152
GMFRS073-15|Hoshihananomia|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999677883435719,0.9999999967367389,,-154257519.27721667
GMFRS101-15|Mordellinae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999927840865475,1.0000000000129563,,-149636852.37052223
GMFRS164-15|Mordellistena|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000013795950344,,-151228170.67116836
GMFRS195-15|Falsomordellistena_liturata|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000001409958874,,-155814362.5040086
GMFRS206-15|Mordellistena_errans|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000980896204328,,-154437578.78211015
GMFRS228-15|Mordellistena_ornata|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.000097923368259,,-142577613.17929047
GMFRT024-15|Mordellinae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,0.9999999999997425,,-154167547.23678443
GMFRT030-15|Mordellinae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9997763373271404,1.0002966668632538,,-151775236.24156106
GMFRT103-15|Falsomordellistena|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.9999674809644477,1.000000000019057,,-149799573.44701502
GMFRT113-15|Mordellistena_limbalis|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.999660445902307,1.0000832370312054,,-155994125.66016662
GMFRU047-15|Mordellinae|Mordellidae|United_States|Virginia|BIOUG_FRONTROYAL,0.0,1.0000000157531994,,-157552046.5281372
GMGAB180-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.0,0.9999970192109159,,-156549505.79110998
GMGAB211-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999921532013203,1.0000000401498326,,-157280106.4434835
GMGAB234-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999878041504019,0.9088340827845172,,-160047691.8617414
GMGAC140-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999933633506464,0.999999997870601,,-154838095.84658572
GMGAC148-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999927292064373,0.9999961112540141,,-157366781.34475827
GMGAC152-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999966136824852,0.9999999998769414,,-144219490.97192138
GMGAC165-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999957880385493,1.0000000000031102,,-147111227.4957195
GMGAC197-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999928506630391,1.0000061175566985,,-155173966.39285177
GMGAD131-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999957612868471,0.9999983459395195,,-145243423.50156817
GMGAD162-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999809419176868,1.0000000000000107,,-151662958.9633152
GMGAD172-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999885213465479,1.000000000015447,,-151242211.56461775
GMGAE100-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999908628378978,0.9999893859560048,,-156365765.7822095
GMGAF720-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999927239298183,1.0000000001143325,,-152301007.17414558
GMGAF760-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999955652051377,1.0,,-140003374.846203
GMGAF775-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999969829412255,0.9298995032233695,,-148214407.37128207
GMGAH1193-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999935818318585,1.000000000100724,,-151406728.77811784
GMGAH1278-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.899452733819587,0.9488387512759396,,-161592609.52026924
GMGAI208-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.3908351756624719,1.76552792926256,,-164039168.46619266
GMGAJ252-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999920048017457,0.9999915102946633,,-156188223.6347939
GMGAK149-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999843278856378,1.000000054053503,,-154200050.22696206
GMGAL030-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999855113961689,1.0024358972696186,,-160835297.4084036
GMGAN008-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999804092855235,0.9999999955690233,,-157285522.96978998
GMGAO582-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999944927582648,1.0000000000008158,,-152186193.5458644
GMGAQ039-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.785242133627957,1.0937252405131468,,-158910815.79811868
GMGAS061-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999884048549071,1.0000138083495813,,-150697849.4876995
GMGAZ041-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.5978546543698208,1.3122258891704506,,-160721465.8347383
GMGAZ050-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999781809945715,1.0000000000000102,,-151826792.25168777
GMGBA105-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999869102062938,0.9999847059057057,,-157974503.39282396
GMGBA115-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999958891426456,1.0000000139407064,,-145464544.25672644
GMGGA083-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999956646644682,0.9999999997001217,,-146970214.73806375
GMGGA091-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999824400275505,1.0000000607210067,,-155126537.64041102
GMGGB851-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.5822376416986784,1.3332852527202657,,-161839900.4048011
GMGGF576-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999794614809818,1.0000000000000095,,-151687696.4867052
GMGGG150-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.7620354628662026,1.166748006861935,,-161884124.34934914
GMGGH2089-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.6714721086501241,1.2387503892478966,,-158515625.74731603
GMGGH2092-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9996225097603179,1.000294397530928,,-156678655.24312082
GMGGQ2000-17|Mordellidae|Mordellidae|Gabon|Moyen-Ogooue|,0.9999794623937568,0.9999999990779652,,-154521134.39724717
GMGMA151-14|Mordellistena_spACO6512|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000001109297683,,-155229735.04223046
GMGMA1548-14|Mordellistena_parvuloides|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.999085164002569,1.0011717877556634,,-156469811.24549437
GMGMC473-14|Mordella|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000000054685898,,-158097595.7154946
GMGMJ1480-14|Mordellistena_pumila|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0003878566436633,,-151391586.22122374
GMGMJ373-14|Tomoxia_bucephala|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000000027588152,,-157290670.00834113
GMGMK947-14|Mordella_aculeata|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.143592641122331,,-162809025.4157785
GMGMK993-14|Mordellistena_pumila|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000989442189412,,-150168870.68163958
GMGML1040-14|Mordellistena_bicoloripilosa|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000984646530293,,-155321431.74685928
GMGML1051-14|Mordellistena_spACR545|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.9997097789168182,1.000295777705379,,-158744308.34970778
GMGML1303-14|Mordellistena_spACP3789|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000000093579289,,-151080799.12741
GMGMM1448-14|Mordellistena_spACP5293|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.0,1.0000000143573888,,-153116937.12507203
GMGMM996-14|Variimorda_villosa|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.9999846834004742,1.000000000005754,,-148184006.56487933
GMGMN1163-14|Mordellistena_neuwaldeggiana|Mordellidae|Germany|Rhineland-Palatinate|BIOUG_GERMANY,0.999996465408307,1.000000000000171,,-143741990.7622129
GMGRC1067-13|Curtimorda_bisignata|Mordellidae|Germany|Bavaria|BIOUG_BAV-NP,0.9999972391599654,0.9786226133620225,,-146471018.5851465
GMGSE033-12|Mordellina|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9999885691229035,1.0000000000071343,,-152684916.466105
GMGSE474-12|Mordellaria|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9996629293375359,1.0002958788832417,,-154060657.0095999
GMGSF175-12|Mordellinae|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9999908716832283,1.0000000000000009,,-144598588.41541553
GMGSF477-12|Hoshihananomia_octopunctata|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.0,1.0000000531025428,,-155386928.57435128
GMGSJ414-12|Pseudotolida_arida|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.0,1.0003783666339543,,-152550219.59770817
GMGSM636-13|Falsomordellistena|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9999922334122116,1.000000000000002,,-149130756.54671595
GMGSO051-13|Mordellina_ancilla|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9996851555235057,1.0002981488838634,,-155549817.50137132
GMGSO053-13|Paramordellaria_triloba|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9990810320070286,1.0011714644167178,,-158213650.03485918
GMGSO524-13|Mordellinae|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9999946543273438,1.0000000000083635,,-149161629.00446507
GMGSP182-13|Mordellinae|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9999930914669882,1.0000000000000007,,-142885115.9166294
GMGSP440-13|Falsomordellistena|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.0,1.0000000518060757,,-150212014.9229431
GMGSV020-13|Falsomordellistena_hebraica|Mordellidae|United_States|Tennessee|BIOUG_GSM-NP,0.9996958283522797,1.0002955709426824,,-149899008.13408855
GMHDK057-13|Mordellidae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.9999922872446996,1.0000000262093411,,-153818128.8673076
GMHDK058-13|Mordellinae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.9999911194640857,1.0000000302097316,,-153660133.54900998
GMHDK064-13|Mordellidae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.9999917457298141,1.0000000280749055,,-151147948.93267062
GMHDK066-13|Mordellinae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.0,1.0000000000073879,,-150330107.38919708
GMHDM092-13|Mordellinae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.999782631291221,1.000296996321379,,-157122392.1680166
GMHGC077-13|Mordellidae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_1,0.0,1.0000000000000073,,-153526364.68219385
GMHGG245-13|Mordellidae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.5663248007885493,1.3332857878597593,,-161822863.99596772
GMHGJ074-13|Mordellidae|Mordellidae|Honduras|Cortes|BIOUG_CUSU-NP_2,0.999983055652969,1.0000000000000102,,-149873471.21849915
GMHJA050-14|Mordellinae|Mordellidae|Honduras|Cortes|,0.9999775379948196,1.0000000779846012,,-156411792.37238133
GMHJD037-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.0,1.0000000182297273,,-152063632.8909296
GMHJJ513-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999911544112718,1.0000000000000007,,-147752912.93631828
GMHJK011-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9997870398387487,1.0002967948322954,,-156293641.39402324
GMHJN110-15|Mordellinae|Mordellidae|Honduras|Cortes|,0.9990919624487291,1.0011723145865454,,-155803996.83810845
GMHJN118-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999626681025606,0.9999999985750565,,-157290782.4768755
GMHKB154-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999815314430361,1.0000000000000107,,-153395857.29297608
GMHKE062-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999946423417915,1.0000000701219622,,-151979346.54915723
GMHKR045-15|Falsomordellistena|Mordellidae|Honduras|Cortes|,0.999985663630496,1.000000049373504,,-154902412.89210284
GMHKR047-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9997784044450042,1.000296689364414,,-152522016.8711126
GMHKR079-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999837411342837,1.0000000000076996,,-151932093.09761694
GMHKU057-15|Mordellinae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9999677240773795,1.0000000165522316,,-160433281.29065973
GMHKV155-15|Mordellinae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9999944743414387,1.000000018793675,,-150100325.30098382
GMHKV166-15|Mordellinae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9991068674229765,1.0011749005607566,,-153557010.0102791
GMHKV172-15|Mordellidae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9999892031697791,1.0000000369381772,,-155020424.24933228
GMHKW154-15|Mordellidae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9996994353522509,1.0002956252424726,,-155075984.13752174
GMHKW166-15|Mordellinae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9990993666031178,1.0011728844605507,,-155237452.89825153
GMHKX193-15|Mordellinae|Mordellidae|Honduras|Islas_de_la_Bahia|,0.9999924833535903,1.000000003388709,,-155309315.44626534
GMHLB334-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999946451537673,1.0000000182066635,,-149149976.35769817
GMHLR098-16|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999572317175681,1.0000000000431408,,-152051596.92822933
GMHLS124-16|Mordellidae|Mordellidae|Honduras|Cortes|,0.0,1.0000989190894443,,-160798342.8602461
GMHMB185-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999906836080314,1.0000000000162692,,-154861302.1604828
GMHMC511-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9999911158543592,1.0000312597507903,,-158266541.75601214
GMHMI265-15|Mordellinae|Mordellidae|Honduras|Cortes|,0.0,1.0000000530683262,,-153048257.2762109
GMHMJ185-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.999729064495462,1.000296045326498,,-153214116.9552614
GMHMJ203-15|Mordellidae|Mordellidae|Honduras|Cortes|,0.9996931337859125,1.000295531146905,,-148835290.0966322
GMKMC687-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.999994604108195,1.000000000465064,,-148333556.4964694
GMKMJ814-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999912444104438,1.000000000000002,,-153872944.81953603
GMKMT1002-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999938088388118,1.0000000210524431,,-154137396.9741916
GMKMT1008-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9996596728941551,1.0002950191413131,,-154749630.80228207
GMKMT1023-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999868247971706,0.9999947930529208,,-154360685.31794938
GMKMT1028-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999891836370748,0.9999924168197915,,-158265126.86162364
GMKMT1033-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999719208348345,1.0000000000444917,,-153912504.1321636
GMKMT1050-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9978519540520048,1.0025254979563751,,-154943643.894897
GMKMT1053-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999782185871655,1.000000000034203,,-153411249.55910835
GMKMU700-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999881661748568,1.0000000000005795,,-153400644.32896832
GMKMX1594-15|Mordellidae|Mordellidae|Kenya|Laikipia|BIOUG_KENYA2,0.9999947916606611,1.000013233638972,,-154302147.26956332
GMMAG139-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.999096287530125,1.0011726480821537,,-152798532.85067415
GMMAH1626-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.000000006999221,,-155155441.68297285
GMMAH1639-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999889966656573,1.0000000000103035,,-151702827.84703648
GMMAM320-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999887902019917,1.0000000000179359,,-148751790.3537196
GMMBC076-16|Mordellidae|Mordellidae|Malaysia|Selangor|,0.9999789818454672,1.000000000018572,,-150246300.2198245
GMMBE132-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.9999919103789655,0.9999914108874329,,-156314105.2736639
GMMBE144-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.9999837995929277,0.9999999990142273,,-153097427.01003253
GMMBE156-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.999995659389133,0.9999999999995833,,-149421463.20397002
GMMBE157-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.9999869737875622,1.0000000446407329,,-151948045.0028783
GMMBF143-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.999985904155874,1.0000000483759293,,-151734854.45054403
GMMBF169-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.9991084522204621,1.0011735694994457,,-149577748.16047898
GMMBF178-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.99998540414482,1.0000001980925934,,-158118569.87810782
GMMBG066-16|Mordellidae|Mordellidae|Malaysia|Selangor|,0.9999781142388476,1.0,,-148793131.09451964
GMMBG091-16|Mordellidae_incertae_sedis_PBBC-RESL-12|Mordellidae|Malaysia|Selangor|,0.9999642548031388,1.0000001266991942,,-153058098.8605761
GMMBG098-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.9999940732077011,1.0000000000000007,,-147604597.3085385
GMMBG102-16|Mordellinae|Mordellidae|Malaysia|Selangor|,0.9997034753505881,1.0005233185219526,,-157766615.88436493
GMMBN146-16|Mordellidae|Mordellidae|Malaysia|Selangor|,0.9999953360371795,1.000000000002674,,-145832138.64251444
GMMBN148-16|Mordellidae|Mordellidae|Malaysia|Selangor|,0.999992718420094,1.000000000010097,,-152268407.15436527
GMMBQ1069-16|Mordellidae|Mordellidae|Malaysia|Selangor|,0.9999940443961095,1.0000038873771506,,-154812152.4884728
GMMBX007-17|Mordellidae|Mordellidae|Malaysia|Selangor|,0.9990942444322847,1.0011724916847053,,-158365326.5436309
GMMBY064-17|Mordellidae|Mordellidae|Malaysia|Selangor|,0.9999963752714883,1.0000126615695566,,-150919308.29506156
GMMCB018-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.0000000000132756,,-154370758.85218567
GMMCD388-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9996896771239296,1.0002954795293266,,-154296693.8176639
GMMCF414-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999832778978835,1.0000000000327254,,-158000916.64260685
GMMCJ1122-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.000099073024811,,-153985667.94372922
GMMCJ1147-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999821866463451,1.00000006160469,,-156533646.86202925
GMMCJ1159-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.0000000158837552,,-156019064.06913233
GMMCJ425-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9070407151820057,1.0567565818096787,,-159715651.0422076
GMMCJ427-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999769974988278,1.000000000000062,,-155571407.63990688
GMMCJ608-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.999994112922059,1.0000000000036957,,-149240476.8387835
GMMCK1024-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999624785927679,1.0000000001522544,,-159772046.63918656
GMMCK1069-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.0000000112995584,,-148056282.57088667
GMMCK1073-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999942012916307,0.9573268535759638,,-155708199.378437
GMMCK1074-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9990771954067524,1.00117124744141,,-156440330.37043482
GMMCK1083-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.0000049247632028,,-153990896.7557888
GMMCK229-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9946347464972063,0.8858956357741036,,-160702430.95264846
GMMCK248-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999887209718706,1.0000000000000295,,-153371762.84006807
GMMCK909-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9463064221249913,0.9722862987311688,,-156826011.90263614
GMMCL093-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999949594522934,1.0000000000009643,,-148867019.33956674
GMMCL230-14|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9997794515218897,1.0002977612445665,,-151441681.72700033
GMMCM520-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9997596279274149,1.0002968034639004,,-153989613.55187133
GMMCM525-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.999993416176845,1.0000000224170522,,-152849656.99926907
GMMCO1511-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999823799125359,1.0000000000000069,,-150209828.04117942
GMMCO636-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.000000018841231,,-156511823.15216208
GMMCP519-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,0.9999918165551024,,-158442726.5872108
GMMCR1112-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999919918492359,0.9999841580315529,,-158395652.1673361
GMMCS909-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9997953797015512,1.0002968942890782,,-147185753.70126668
GMMCT530-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.0,1.0003870440206417,,-154280563.40780798
GMMCT536-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.9999885421100932,1.0000000392943078,,-153746962.40591526
GMMCU1268-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.99999485940136,1.0000000000180316,,-149688675.9265841
GMMCU1313-15|Mordellidae|Mordellidae|Mexico|Jalisco|BIOUG_CHAMELA,0.999989038876308,1.000000037539892,,-156230794.42139348
